x,y,z,u,v,z,0.,0.,0.,0.,0.,0.
50.500,-3.000,0.000,0.853,-4.538,0.000,0.,0.,0.,0.,0.,0.
50.500,-2.000,0.000,0.568,-4.531,0.000,0.,0.,0.,0.,0.,0.
50.500,-1.000,0.000,0.284,-4.526,0.000,0.,0.,0.,0.,0.,0.
50.500,0.000,0.000,0.000,-4.525,0.000,0.,0.,0.,0.,0.,0.
50.500,1.000,0.000,-0.284,-4.526,0.000,0.,0.,0.,0.,0.,0.
50.500,2.000,0.000,-0.568,-4.531,0.000,0.,0.,0.,0.,0.,0.
50.500,3.000,0.000,-0.853,-4.538,0.000,0.,0.,0.,0.,0.,0.
50.500,4.000,0.000,-1.139,-4.548,0.000,0.,0.,0.,0.,0.,0.
50.500,5.000,0.000,-1.428,-4.561,0.000,0.,0.,0.,0.,0.,0.
50.500,6.000,0.000,-1.718,-4.577,0.000,0.,0.,0.,0.,0.,0.
50.500,7.000,0.000,-2.011,-4.596,0.000,0.,0.,0.,0.,0.,0.
50.500,8.000,0.000,-2.307,-4.618,0.000,0.,0.,0.,0.,0.,0.
50.500,9.000,0.000,-2.607,-4.643,0.000,0.,0.,0.,0.,0.,0.
50.500,10.000,0.000,-2.910,-4.670,0.000,0.,0.,0.,0.,0.,0.
50.500,11.000,0.000,-3.218,-4.701,0.000,0.,0.,0.,0.,0.,0.
50.500,12.000,0.000,-3.531,-4.734,0.000,0.,0.,0.,0.,0.,0.
51.500,-12.000,0.000,3.414,-4.421,0.000,0.,0.,0.,0.,0.,0.
51.500,-11.000,0.000,3.111,-4.387,0.000,0.,0.,0.,0.,0.,0.
51.500,-10.000,0.000,2.812,-4.355,0.000,0.,0.,0.,0.,0.,0.
51.500,-9.000,0.000,2.519,-4.327,0.000,0.,0.,0.,0.,0.,0.
51.500,-8.000,0.000,2.229,-4.302,0.000,0.,0.,0.,0.,0.,0.
51.500,-7.000,0.000,1.942,-4.280,0.000,0.,0.,0.,0.,0.,0.
51.500,-6.000,0.000,1.659,-4.261,0.000,0.,0.,0.,0.,0.,0.
51.500,-5.000,0.000,1.379,-4.244,0.000,0.,0.,0.,0.,0.,0.
51.500,-4.000,0.000,1.100,-4.231,0.000,0.,0.,0.,0.,0.,0.
51.500,-3.000,0.000,0.824,-4.221,0.000,0.,0.,0.,0.,0.,0.
51.500,-2.000,0.000,0.548,-4.213,0.000,0.,0.,0.,0.,0.,0.
51.500,-1.000,0.000,0.274,-4.209,0.000,0.,0.,0.,0.,0.,0.
51.500,0.000,0.000,0.000,-4.207,0.000,0.,0.,0.,0.,0.,0.
51.500,1.000,0.000,-0.274,-4.209,0.000,0.,0.,0.,0.,0.,0.
51.500,2.000,0.000,-0.548,-4.213,0.000,0.,0.,0.,0.,0.,0.
51.500,3.000,0.000,-0.824,-4.221,0.000,0.,0.,0.,0.,0.,0.
51.500,4.000,0.000,-1.100,-4.231,0.000,0.,0.,0.,0.,0.,0.
51.500,5.000,0.000,-1.379,-4.244,0.000,0.,0.,0.,0.,0.,0.
51.500,6.000,0.000,-1.659,-4.261,0.000,0.,0.,0.,0.,0.,0.
51.500,7.000,0.000,-1.942,-4.280,0.000,0.,0.,0.,0.,0.,0.
51.500,8.000,0.000,-2.229,-4.302,0.000,0.,0.,0.,0.,0.,0.
51.500,9.000,0.000,-2.519,-4.327,0.000,0.,0.,0.,0.,0.,0.
51.500,10.000,0.000,-2.812,-4.355,0.000,0.,0.,0.,0.,0.,0.
51.500,11.000,0.000,-3.111,-4.387,0.000,0.,0.,0.,0.,0.,0.
51.500,12.000,0.000,-3.414,-4.421,0.000,0.,0.,0.,0.,0.,0.
52.500,-12.000,0.000,3.294,-4.117,0.000,0.,0.,0.,0.,0.,0.
52.500,-11.000,0.000,3.001,-4.082,0.000,0.,0.,0.,0.,0.,0.
52.500,-10.000,0.000,2.713,-4.050,0.000,0.,0.,0.,0.,0.,0.
52.500,-9.000,0.000,2.429,-4.022,0.000,0.,0.,0.,0.,0.,0.
52.500,-8.000,0.000,2.149,-3.996,0.000,0.,0.,0.,0.,0.,0.
52.500,-7.000,0.000,1.873,-3.973,0.000,0.,0.,0.,0.,0.,0.
52.500,-6.000,0.000,1.599,-3.954,0.000,0.,0.,0.,0.,0.,0.
52.500,-5.000,0.000,1.329,-3.937,0.000,0.,0.,0.,0.,0.,0.
52.500,-4.000,0.000,1.060,-3.923,0.000,0.,0.,0.,0.,0.,0.
52.500,-3.000,0.000,0.794,-3.913,0.000,0.,0.,0.,0.,0.,0.
52.500,-2.000,0.000,0.528,-3.905,0.000,0.,0.,0.,0.,0.,0.
52.500,-1.000,0.000,0.264,-3.901,0.000,0.,0.,0.,0.,0.,0.
52.500,0.000,0.000,0.000,-3.899,0.000,0.,0.,0.,0.,0.,0.
52.500,1.000,0.000,-0.264,-3.901,0.000,0.,0.,0.,0.,0.,0.
52.500,2.000,0.000,-0.528,-3.905,0.000,0.,0.,0.,0.,0.,0.
52.500,3.000,0.000,-0.794,-3.913,0.000,0.,0.,0.,0.,0.,0.
52.500,4.000,0.000,-1.060,-3.923,0.000,0.,0.,0.,0.,0.,0.
52.500,5.000,0.000,-1.329,-3.937,0.000,0.,0.,0.,0.,0.,0.
52.500,6.000,0.000,-1.599,-3.954,0.000,0.,0.,0.,0.,0.,0.
52.500,7.000,0.000,-1.873,-3.973,0.000,0.,0.,0.,0.,0.,0.
52.500,8.000,0.000,-2.149,-3.996,0.000,0.,0.,0.,0.,0.,0.
52.500,9.000,0.000,-2.429,-4.022,0.000,0.,0.,0.,0.,0.,0.
52.500,10.000,0.000,-2.713,-4.050,0.000,0.,0.,0.,0.,0.,0.
52.500,11.000,0.000,-3.001,-4.082,0.000,0.,0.,0.,0.,0.,0.
52.500,12.000,0.000,-3.294,-4.117,0.000,0.,0.,0.,0.,0.,0.
53.500,-12.000,0.000,3.172,-3.823,0.000,0.,0.,0.,0.,0.,0.
53.500,-11.000,0.000,2.889,-3.788,0.000,0.,0.,0.,0.,0.,0.
53.500,-10.000,0.000,2.611,-3.756,0.000,0.,0.,0.,0.,0.,0.
53.500,-9.000,0.000,2.337,-3.726,0.000,0.,0.,0.,0.,0.,0.
53.500,-8.000,0.000,2.067,-3.700,0.000,0.,0.,0.,0.,0.,0.
53.500,-7.000,0.000,1.801,-3.677,0.000,0.,0.,0.,0.,0.,0.
53.500,-6.000,0.000,1.538,-3.657,0.000,0.,0.,0.,0.,0.,0.
53.500,-5.000,0.000,1.278,-3.640,0.000,0.,0.,0.,0.,0.,0.
53.500,-4.000,0.000,1.020,-3.626,0.000,0.,0.,0.,0.,0.,0.
53.500,-3.000,0.000,0.763,-3.615,0.000,0.,0.,0.,0.,0.,0.
53.500,-2.000,0.000,0.508,-3.608,0.000,0.,0.,0.,0.,0.,0.
53.500,-1.000,0.000,0.254,-3.603,0.000,0.,0.,0.,0.,0.,0.
53.500,0.000,0.000,0.000,-3.601,0.000,0.,0.,0.,0.,0.,0.
53.500,1.000,0.000,-0.254,-3.603,0.000,0.,0.,0.,0.,0.,0.
53.500,2.000,0.000,-0.508,-3.608,0.000,0.,0.,0.,0.,0.,0.
53.500,3.000,0.000,-0.763,-3.615,0.000,0.,0.,0.,0.,0.,0.
53.500,4.000,0.000,-1.020,-3.626,0.000,0.,0.,0.,0.,0.,0.
53.500,5.000,0.000,-1.278,-3.640,0.000,0.,0.,0.,0.,0.,0.
53.500,6.000,0.000,-1.538,-3.657,0.000,0.,0.,0.,0.,0.,0.
53.500,7.000,0.000,-1.801,-3.677,0.000,0.,0.,0.,0.,0.,0.
53.500,8.000,0.000,-2.067,-3.700,0.000,0.,0.,0.,0.,0.,0.
53.500,9.000,0.000,-2.337,-3.726,0.000,0.,0.,0.,0.,0.,0.
53.500,10.000,0.000,-2.611,-3.756,0.000,0.,0.,0.,0.,0.,0.
53.500,11.000,0.000,-2.889,-3.788,0.000,0.,0.,0.,0.,0.,0.
53.500,12.000,0.000,-3.172,-3.823,0.000,0.,0.,0.,0.,0.,0.
54.500,-12.000,0.000,3.047,-3.540,0.000,0.,0.,0.,0.,0.,0.
54.500,-11.000,0.000,2.775,-3.504,0.000,0.,0.,0.,0.,0.,0.
54.500,-10.000,0.000,2.507,-3.471,0.000,0.,0.,0.,0.,0.,0.
54.500,-9.000,0.000,2.244,-3.441,0.000,0.,0.,0.,0.,0.,0.
54.500,-8.000,0.000,1.985,-3.414,0.000,0.,0.,0.,0.,0.,0.
54.500,-7.000,0.000,1.729,-3.391,0.000,0.,0.,0.,0.,0.,0.
54.500,-6.000,0.000,1.476,-3.370,0.000,0.,0.,0.,0.,0.,0.
54.500,-5.000,0.000,1.226,-3.353,0.000,0.,0.,0.,0.,0.,0.
54.500,-4.000,0.000,0.978,-3.339,0.000,0.,0.,0.,0.,0.,0.
54.500,-3.000,0.000,0.732,-3.328,0.000,0.,0.,0.,0.,0.,0.
54.500,-2.000,0.000,0.487,-3.320,0.000,0.,0.,0.,0.,0.,0.
54.500,-1.000,0.000,0.243,-3.315,0.000,0.,0.,0.,0.,0.,0.
54.500,0.000,0.000,0.000,-3.314,0.000,0.,0.,0.,0.,0.,0.
54.500,1.000,0.000,-0.243,-3.315,0.000,0.,0.,0.,0.,0.,0.
54.500,2.000,0.000,-0.487,-3.320,0.000,0.,0.,0.,0.,0.,0.
54.500,3.000,0.000,-0.732,-3.328,0.000,0.,0.,0.,0.,0.,0.
54.500,4.000,0.000,-0.978,-3.339,0.000,0.,0.,0.,0.,0.,0.
54.500,5.000,0.000,-1.226,-3.353,0.000,0.,0.,0.,0.,0.,0.
54.500,6.000,0.000,-1.476,-3.370,0.000,0.,0.,0.,0.,0.,0.
54.500,7.000,0.000,-1.729,-3.391,0.000,0.,0.,0.,0.,0.,0.
54.500,8.000,0.000,-1.985,-3.414,0.000,0.,0.,0.,0.,0.,0.
54.500,9.000,0.000,-2.244,-3.441,0.000,0.,0.,0.,0.,0.,0.
54.500,10.000,0.000,-2.507,-3.471,0.000,0.,0.,0.,0.,0.,0.
54.500,11.000,0.000,-2.775,-3.504,0.000,0.,0.,0.,0.,0.,0.
54.500,12.000,0.000,-3.047,-3.540,0.000,0.,0.,0.,0.,0.,0.
55.500,-12.000,0.000,2.921,-3.267,0.000,0.,0.,0.,0.,0.,0.
55.500,-11.000,0.000,2.659,-3.230,0.000,0.,0.,0.,0.,0.,0.
55.500,-10.000,0.000,2.402,-3.197,0.000,0.,0.,0.,0.,0.,0.
55.500,-9.000,0.000,2.149,-3.166,0.000,0.,0.,0.,0.,0.,0.
55.500,-8.000,0.000,1.900,-3.139,0.000,0.,0.,0.,0.,0.,0.
55.500,-7.000,0.000,1.655,-3.115,0.000,0.,0.,0.,0.,0.,0.
55.500,-6.000,0.000,1.413,-3.094,0.000,0.,0.,0.,0.,0.,0.
55.500,-5.000,0.000,1.173,-3.077,0.000,0.,0.,0.,0.,0.,0.
55.500,-4.000,0.000,0.936,-3.062,0.000,0.,0.,0.,0.,0.,0.
55.500,-3.000,0.000,0.700,-3.051,0.000,0.,0.,0.,0.,0.,0.
55.500,-2.000,0.000,0.466,-3.043,0.000,0.,0.,0.,0.,0.,0.
55.500,-1.000,0.000,0.233,-3.038,0.000,0.,0.,0.,0.,0.,0.
55.500,0.000,0.000,0.000,-3.037,0.000,0.,0.,0.,0.,0.,0.
55.500,1.000,0.000,-0.233,-3.038,0.000,0.,0.,0.,0.,0.,0.
55.500,2.000,0.000,-0.466,-3.043,0.000,0.,0.,0.,0.,0.,0.
55.500,3.000,0.000,-0.700,-3.051,0.000,0.,0.,0.,0.,0.,0.
55.500,4.000,0.000,-0.936,-3.062,0.000,0.,0.,0.,0.,0.,0.
55.500,5.000,0.000,-1.173,-3.077,0.000,0.,0.,0.,0.,0.,0.
55.500,6.000,0.000,-1.413,-3.094,0.000,0.,0.,0.,0.,0.,0.
55.500,7.000,0.000,-1.655,-3.115,0.000,0.,0.,0.,0.,0.,0.
55.500,8.000,0.000,-1.900,-3.139,0.000,0.,0.,0.,0.,0.,0.
55.500,9.000,0.000,-2.149,-3.166,0.000,0.,0.,0.,0.,0.,0.
55.500,10.000,0.000,-2.402,-3.197,0.000,0.,0.,0.,0.,0.,0.
55.500,11.000,0.000,-2.659,-3.230,0.000,0.,0.,0.,0.,0.,0.
55.500,12.000,0.000,-2.921,-3.267,0.000,0.,0.,0.,0.,0.,0.
56.500,-12.000,0.000,2.792,-3.005,0.000,0.,0.,0.,0.,0.,0.
56.500,-11.000,0.000,2.540,-2.967,0.000,0.,0.,0.,0.,0.,0.
56.500,-10.000,0.000,2.294,-2.933,0.000,0.,0.,0.,0.,0.,0.
56.500,-9.000,0.000,2.052,-2.902,0.000,0.,0.,0.,0.,0.,0.
56.500,-8.000,0.000,1.814,-2.874,0.000,0.,0.,0.,0.,0.,0.
56.500,-7.000,0.000,1.580,-2.850,0.000,0.,0.,0.,0.,0.,0.
56.500,-6.000,0.000,1.348,-2.829,0.000,0.,0.,0.,0.,0.,0.
56.500,-5.000,0.000,1.119,-2.811,0.000,0.,0.,0.,0.,0.,0.
56.500,-4.000,0.000,0.893,-2.796,0.000,0.,0.,0.,0.,0.,0.
56.500,-3.000,0.000,0.668,-2.785,0.000,0.,0.,0.,0.,0.,0.
56.500,-2.000,0.000,0.445,-2.777,0.000,0.,0.,0.,0.,0.,0.
56.500,-1.000,0.000,0.222,-2.772,0.000,0.,0.,0.,0.,0.,0.
56.500,0.000,0.000,0.000,-2.770,0.000,0.,0.,0.,0.,0.,0.
56.500,1.000,0.000,-0.222,-2.772,0.000,0.,0.,0.,0.,0.,0.
56.500,2.000,0.000,-0.445,-2.777,0.000,0.,0.,0.,0.,0.,0.
56.500,3.000,0.000,-0.668,-2.785,0.000,0.,0.,0.,0.,0.,0.
56.500,4.000,0.000,-0.893,-2.796,0.000,0.,0.,0.,0.,0.,0.
56.500,5.000,0.000,-1.119,-2.811,0.000,0.,0.,0.,0.,0.,0.
56.500,6.000,0.000,-1.348,-2.829,0.000,0.,0.,0.,0.,0.,0.
56.500,7.000,0.000,-1.580,-2.850,0.000,0.,0.,0.,0.,0.,0.
56.500,8.000,0.000,-1.814,-2.874,0.000,0.,0.,0.,0.,0.,0.
56.500,9.000,0.000,-2.052,-2.902,0.000,0.,0.,0.,0.,0.,0.
56.500,10.000,0.000,-2.294,-2.933,0.000,0.,0.,0.,0.,0.,0.
56.500,11.000,0.000,-2.540,-2.967,0.000,0.,0.,0.,0.,0.,0.
56.500,12.000,0.000,-2.792,-3.005,0.000,0.,0.,0.,0.,0.,0.
57.500,-12.000,0.000,2.660,-2.753,0.000,0.,0.,0.,0.,0.,0.
57.500,-11.000,0.000,2.420,-2.715,0.000,0.,0.,0.,0.,0.,0.
57.500,-10.000,0.000,2.185,-2.680,0.000,0.,0.,0.,0.,0.,0.
57.500,-9.000,0.000,1.954,-2.649,0.000,0.,0.,0.,0.,0.,0.
57.500,-8.000,0.000,1.726,-2.621,0.000,0.,0.,0.,0.,0.,0.
57.500,-7.000,0.000,1.503,-2.596,0.000,0.,0.,0.,0.,0.,0.
57.500,-6.000,0.000,1.282,-2.574,0.000,0.,0.,0.,0.,0.,0.
57.500,-5.000,0.000,1.065,-2.556,0.000,0.,0.,0.,0.,0.,0.
57.500,-4.000,0.000,0.849,-2.541,0.000,0.,0.,0.,0.,0.,0.
57.500,-3.000,0.000,0.635,-2.530,0.000,0.,0.,0.,0.,0.,0.
57.500,-2.000,0.000,0.423,-2.521,0.000,0.,0.,0.,0.,0.,0.
57.500,-1.000,0.000,0.211,-2.516,0.000,0.,0.,0.,0.,0.,0.
57.500,0.000,0.000,0.000,-2.515,0.000,0.,0.,0.,0.,0.,0.
57.500,1.000,0.000,-0.211,-2.516,0.000,0.,0.,0.,0.,0.,0.
57.500,2.000,0.000,-0.423,-2.521,0.000,0.,0.,0.,0.,0.,0.
57.500,3.000,0.000,-0.635,-2.530,0.000,0.,0.,0.,0.,0.,0.
57.500,4.000,0.000,-0.849,-2.541,0.000,0.,0.,0.,0.,0.,0.
57.500,5.000,0.000,-1.065,-2.556,0.000,0.,0.,0.,0.,0.,0.
57.500,6.000,0.000,-1.282,-2.574,0.000,0.,0.,0.,0.,0.,0.
57.500,7.000,0.000,-1.503,-2.596,0.000,0.,0.,0.,0.,0.,0.
57.500,8.000,0.000,-1.726,-2.621,0.000,0.,0.,0.,0.,0.,0.
57.500,9.000,0.000,-1.954,-2.649,0.000,0.,0.,0.,0.,0.,0.
57.500,10.000,0.000,-2.185,-2.680,0.000,0.,0.,0.,0.,0.,0.
57.500,11.000,0.000,-2.420,-2.715,0.000,0.,0.,0.,0.,0.,0.
57.500,12.000,0.000,-2.660,-2.753,0.000,0.,0.,0.,0.,0.,0.
58.500,-12.000,0.000,2.527,-2.513,0.000,0.,0.,0.,0.,0.,0.
58.500,-11.000,0.000,2.298,-2.474,0.000,0.,0.,0.,0.,0.,0.
58.500,-10.000,0.000,2.073,-2.439,0.000,0.,0.,0.,0.,0.,0.
58.500,-9.000,0.000,1.853,-2.407,0.000,0.,0.,0.,0.,0.,0.
58.500,-8.000,0.000,1.637,-2.378,0.000,0.,0.,0.,0.,0.,0.
58.500,-7.000,0.000,1.425,-2.353,0.000,0.,0.,0.,0.,0.,0.
58.500,-6.000,0.000,1.216,-2.331,0.000,0.,0.,0.,0.,0.,0.
58.500,-5.000,0.000,1.009,-2.312,0.000,0.,0.,0.,0.,0.,0.
58.500,-4.000,0.000,0.805,-2.297,0.000,0.,0.,0.,0.,0.,0.
58.500,-3.000,0.000,0.602,-2.285,0.000,0.,0.,0.,0.,0.,0.
58.500,-2.000,0.000,0.401,-2.277,0.000,0.,0.,0.,0.,0.,0.
58.500,-1.000,0.000,0.200,-2.272,0.000,0.,0.,0.,0.,0.,0.
58.500,0.000,0.000,0.000,-2.270,0.000,0.,0.,0.,0.,0.,0.
58.500,1.000,0.000,-0.200,-2.272,0.000,0.,0.,0.,0.,0.,0.
58.500,2.000,0.000,-0.401,-2.277,0.000,0.,0.,0.,0.,0.,0.
58.500,3.000,0.000,-0.602,-2.285,0.000,0.,0.,0.,0.,0.,0.
58.500,4.000,0.000,-0.805,-2.297,0.000,0.,0.,0.,0.,0.,0.
58.500,5.000,0.000,-1.009,-2.312,0.000,0.,0.,0.,0.,0.,0.
58.500,6.000,0.000,-1.216,-2.331,0.000,0.,0.,0.,0.,0.,0.
58.500,7.000,0.000,-1.425,-2.353,0.000,0.,0.,0.,0.,0.,0.
58.500,8.000,0.000,-1.637,-2.378,0.000,0.,0.,0.,0.,0.,0.
58.500,9.000,0.000,-1.853,-2.407,0.000,0.,0.,0.,0.,0.,0.
58.500,10.000,0.000,-2.073,-2.439,0.000,0.,0.,0.,0.,0.,0.
58.500,11.000,0.000,-2.298,-2.474,0.000,0.,0.,0.,0.,0.,0.
58.500,12.000,0.000,-2.527,-2.513,0.000,0.,0.,0.,0.,0.,0.
59.500,-12.000,0.000,2.391,-2.284,0.000,0.,0.,0.,0.,0.,0.
59.500,-11.000,0.000,2.173,-2.244,0.000,0.,0.,0.,0.,0.,0.
59.500,-10.000,0.000,1.960,-2.208,0.000,0.,0.,0.,0.,0.,0.
59.500,-9.000,0.000,1.751,-2.176,0.000,0.,0.,0.,0.,0.,0.
59.500,-8.000,0.000,1.547,-2.147,0.000,0.,0.,0.,0.,0.,0.
59.500,-7.000,0.000,1.346,-2.121,0.000,0.,0.,0.,0.,0.,0.
59.500,-6.000,0.000,1.148,-2.099,0.000,0.,0.,0.,0.,0.,0.
59.500,-5.000,0.000,0.952,-2.080,0.000,0.,0.,0.,0.,0.,0.
59.500,-4.000,0.000,0.759,-2.064,0.000,0.,0.,0.,0.,0.,0.
59.500,-3.000,0.000,0.568,-2.052,0.000,0.,0.,0.,0.,0.,0.
59.500,-2.000,0.000,0.378,-2.044,0.000,0.,0.,0.,0.,0.,0.
59.500,-1.000,0.000,0.189,-2.039,0.000,0.,0.,0.,0.,0.,0.
59.500,0.000,0.000,0.000,-2.037,0.000,0.,0.,0.,0.,0.,0.
59.500,1.000,0.000,-0.189,-2.039,0.000,0.,0.,0.,0.,0.,0.
59.500,2.000,0.000,-0.378,-2.044,0.000,0.,0.,0.,0.,0.,0.
59.500,3.000,0.000,-0.568,-2.052,0.000,0.,0.,0.,0.,0.,0.
59.500,4.000,0.000,-0.759,-2.064,0.000,0.,0.,0.,0.,0.,0.
59.500,5.000,0.000,-0.952,-2.080,0.000,0.,0.,0.,0.,0.,0.
59.500,6.000,0.000,-1.148,-2.099,0.000,0.,0.,0.,0.,0.,0.
59.500,7.000,0.000,-1.346,-2.121,0.000,0.,0.,0.,0.,0.,0.
59.500,8.000,0.000,-1.547,-2.147,0.000,0.,0.,0.,0.,0.,0.
59.500,9.000,0.000,-1.751,-2.176,0.000,0.,0.,0.,0.,0.,0.
59.500,10.000,0.000,-1.960,-2.208,0.000,0.,0.,0.,0.,0.,0.
59.500,11.000,0.000,-2.173,-2.244,0.000,0.,0.,0.,0.,0.,0.
59.500,12.000,0.000,-2.391,-2.284,0.000,0.,0.,0.,0.,0.,0.
60.500,-12.000,0.000,2.253,-2.066,0.000,0.,0.,0.,0.,0.,0.
60.500,-11.000,0.000,2.046,-2.026,0.000,0.,0.,0.,0.,0.,0.
60.500,-10.000,0.000,1.845,-1.989,0.000,0.,0.,0.,0.,0.,0.
60.500,-9.000,0.000,1.648,-1.956,0.000,0.,0.,0.,0.,0.,0.
60.500,-8.000,0.000,1.455,-1.927,0.000,0.,0.,0.,0.,0.,0.
60.500,-7.000,0.000,1.265,-1.900,0.000,0.,0.,0.,0.,0.,0.
60.500,-6.000,0.000,1.079,-1.878,0.000,0.,0.,0.,0.,0.,0.
60.500,-5.000,0.000,0.895,-1.859,0.000,0.,0.,0.,0.,0.,0.
60.500,-4.000,0.000,0.713,-1.843,0.000,0.,0.,0.,0.,0.,0.
60.500,-3.000,0.000,0.533,-1.831,0.000,0.,0.,0.,0.,0.,0.
60.500,-2.000,0.000,0.355,-1.822,0.000,0.,0.,0.,0.,0.,0.
60.500,-1.000,0.000,0.177,-1.817,0.000,0.,0.,0.,0.,0.,0.
60.500,0.000,0.000,0.000,-1.815,0.000,0.,0.,0.,0.,0.,0.
60.500,1.000,0.000,-0.177,-1.817,0.000,0.,0.,0.,0.,0.,0.
60.500,2.000,0.000,-0.355,-1.822,0.000,0.,0.,0.,0.,0.,0.
60.500,3.000,0.000,-0.533,-1.831,0.000,0.,0.,0.,0.,0.,0.
60.500,4.000,0.000,-0.713,-1.843,0.000,0.,0.,0.,0.,0.,0.
60.500,5.000,0.000,-0.895,-1.859,0.000,0.,0.,0.,0.,0.,0.
60.500,6.000,0.000,-1.079,-1.878,0.000,0.,0.,0.,0.,0.,0.
60.500,7.000,0.000,-1.265,-1.900,0.000,0.,0.,0.,0.,0.,0.
60.500,8.000,0.000,-1.455,-1.927,0.000,0.,0.,0.,0.,0.,0.
60.500,9.000,0.000,-1.648,-1.956,0.000,0.,0.,0.,0.,0.,0.
60.500,10.000,0.000,-1.845,-1.989,0.000,0.,0.,0.,0.,0.,0.
60.500,11.000,0.000,-2.046,-2.026,0.000,0.,0.,0.,0.,0.,0.
60.500,12.000,0.000,-2.253,-2.066,0.000,0.,0.,0.,0.,0.,0.
61.500,-12.000,0.000,2.112,-1.860,0.000,0.,0.,0.,0.,0.,0.
61.500,-11.000,0.000,1.917,-1.819,0.000,0.,0.,0.,0.,0.,0.
61.500,-10.000,0.000,1.728,-1.782,0.000,0.,0.,0.,0.,0.,0.
61.500,-9.000,0.000,1.542,-1.748,0.000,0.,0.,0.,0.,0.,0.
61.500,-8.000,0.000,1.361,-1.718,0.000,0.,0.,0.,0.,0.,0.
61.500,-7.000,0.000,1.183,-1.692,0.000,0.,0.,0.,0.,0.,0.
61.500,-6.000,0.000,1.008,-1.668,0.000,0.,0.,0.,0.,0.,0.
61.500,-5.000,0.000,0.836,-1.649,0.000,0.,0.,0.,0.,0.,0.
61.500,-4.000,0.000,0.666,-1.633,0.000,0.,0.,0.,0.,0.,0.
61.500,-3.000,0.000,0.498,-1.621,0.000,0.,0.,0.,0.,0.,0.
61.500,-2.000,0.000,0.331,-1.612,0.000,0.,0.,0.,0.,0.,0.
61.500,-1.000,0.000,0.165,-1.606,0.000,0.,0.,0.,0.,0.,0.
61.500,0.000,0.000,0.000,-1.605,0.000,0.,0.,0.,0.,0.,0.
61.500,1.000,0.000,-0.165,-1.606,0.000,0.,0.,0.,0.,0.,0.
61.500,2.000,0.000,-0.331,-1.612,0.000,0.,0.,0.,0.,0.,0.
61.500,3.000,0.000,-0.498,-1.621,0.000,0.,0.,0.,0.,0.,0.
61.500,4.000,0.000,-0.666,-1.633,0.000,0.,0.,0.,0.,0.,0.
61.500,5.000,0.000,-0.836,-1.649,0.000,0.,0.,0.,0.,0.,0.
61.500,6.000,0.000,-1.008,-1.668,0.000,0.,0.,0.,0.,0.,0.
61.500,7.000,0.000,-1.183,-1.692,0.000,0.,0.,0.,0.,0.,0.
61.500,8.000,0.000,-1.361,-1.718,0.000,0.,0.,0.,0.,0.,0.
61.500,9.000,0.000,-1.542,-1.748,0.000,0.,0.,0.,0.,0.,0.
61.500,10.000,0.000,-1.728,-1.782,0.000,0.,0.,0.,0.,0.,0.
61.500,11.000,0.000,-1.917,-1.819,0.000,0.,0.,0.,0.,0.,0.
61.500,12.000,0.000,-2.112,-1.860,0.000,0.,0.,0.,0.,0.,0.
62.500,-12.000,0.000,1.969,-1.665,0.000,0.,0.,0.,0.,0.,0.
62.500,-11.000,0.000,1.786,-1.624,0.000,0.,0.,0.,0.,0.,0.
62.500,-10.000,0.000,1.609,-1.586,0.000,0.,0.,0.,0.,0.,0.
62.500,-9.000,0.000,1.435,-1.552,0.000,0.,0.,0.,0.,0.,0.
62.500,-8.000,0.000,1.266,-1.521,0.000,0.,0.,0.,0.,0.,0.
62.500,-7.000,0.000,1.100,-1.494,0.000,0.,0.,0.,0.,0.,0.
62.500,-6.000,0.000,0.937,-1.471,0.000,0.,0.,0.,0.,0.,0.
62.500,-5.000,0.000,0.777,-1.451,0.000,0.,0.,0.,0.,0.,0.
62.500,-4.000,0.000,0.619,-1.435,0.000,0.,0.,0.,0.,0.,0.
62.500,-3.000,0.000,0.462,-1.422,0.000,0.,0.,0.,0.,0.,0.
62.500,-2.000,0.000,0.308,-1.413,0.000,0.,0.,0.,0.,0.,0.
62.500,-1.000,0.000,0.154,-1.408,0.000,0.,0.,0.,0.,0.,0.
62.500,0.000,0.000,0.000,-1.406,0.000,0.,0.,0.,0.,0.,0.
62.500,1.000,0.000,-0.154,-1.408,0.000,0.,0.,0.,0.,0.,0.
62.500,2.000,0.000,-0.308,-1.413,0.000,0.,0.,0.,0.,0.,0.
62.500,3.000,0.000,-0.462,-1.422,0.000,0.,0.,0.,0.,0.,0.
62.500,4.000,0.000,-0.619,-1.435,0.000,0.,0.,0.,0.,0.,0.
62.500,5.000,0.000,-0.777,-1.451,0.000,0.,0.,0.,0.,0.,0.
62.500,6.000,0.000,-0.937,-1.471,0.000,0.,0.,0.,0.,0.,0.
62.500,7.000,0.000,-1.100,-1.494,0.000,0.,0.,0.,0.,0.,0.
62.500,8.000,0.000,-1.266,-1.521,0.000,0.,0.,0.,0.,0.,0.
62.500,9.000,0.000,-1.435,-1.552,0.000,0.,0.,0.,0.,0.,0.
62.500,10.000,0.000,-1.609,-1.586,0.000,0.,0.,0.,0.,0.,0.
62.500,11.000,0.000,-1.786,-1.624,0.000,0.,0.,0.,0.,0.,0.
62.500,12.000,0.000,-1.969,-1.665,0.000,0.,0.,0.,0.,0.,0.
63.500,-12.000,0.000,1.824,-1.483,0.000,0.,0.,0.,0.,0.,0.
