#id,x,y,z,u,v,z
2973,16.00,-23.50,0.00,0.000,0.000,0.00
2974,16.00,-22.50,0.00,0.000,0.000,0.00
2975,16.00,-21.50,0.00,0.000,0.000,0.00
2976,16.00,-20.50,0.00,0.000,0.000,0.00
2977,16.00,-19.50,0.00,0.000,0.000,0.00
2978,16.00,-18.50,0.00,0.000,0.000,0.00
2979,16.00,-17.50,0.00,0.000,0.000,0.00
2980,16.00,-16.50,0.00,0.000,0.000,0.00
2981,16.00,-15.50,0.00,0.000,0.000,0.00
2982,16.00,-14.50,0.00,0.000,0.000,0.00
2983,16.00,-13.50,0.00,0.000,0.000,0.00
2984,16.00,-12.50,0.00,0.000,0.000,0.00
2985,16.00,-11.50,0.00,0.000,0.000,0.00
2986,16.00,-10.50,0.00,0.000,0.000,0.00
2987,16.00,-9.50,0.00,0.000,0.000,0.00
2988,16.00,-8.50,0.00,0.000,0.000,0.00
2989,16.00,-7.50,0.00,0.000,0.000,0.00
2990,16.00,-6.50,0.00,0.000,0.000,0.00
2991,16.00,-5.50,0.00,0.000,0.000,0.00
2992,16.00,-4.50,0.00,0.000,0.000,0.00
2993,16.00,-3.50,0.00,0.000,0.000,0.00
2994,16.00,-2.50,0.00,0.000,0.000,0.00
2995,16.00,-1.50,0.00,0.000,0.000,0.00
2996,16.00,-0.50,0.00,0.000,0.000,0.00
2997,16.00,0.50,0.00,0.000,0.000,0.00
2998,16.00,1.50,0.00,0.000,0.000,0.00
2999,16.00,2.50,0.00,0.000,0.000,0.00
3000,16.00,3.50,0.00,0.000,0.000,0.00
3001,16.00,4.50,0.00,0.000,0.000,0.00
3002,16.00,5.50,0.00,0.000,0.000,0.00
3003,16.00,6.50,0.00,0.000,0.000,0.00
3004,16.00,7.50,0.00,0.000,0.000,0.00
3005,16.00,8.50,0.00,0.000,0.000,0.00
3006,16.00,9.50,0.00,0.000,0.000,0.00
3007,16.00,10.50,0.00,0.000,0.000,0.00
3008,16.00,11.50,0.00,0.000,0.000,0.00
3009,16.00,12.50,0.00,0.000,0.000,0.00
3010,16.00,13.50,0.00,0.000,0.000,0.00
3011,16.00,14.50,0.00,0.000,0.000,0.00
3012,16.00,15.50,0.00,0.000,0.000,0.00
3013,16.00,16.50,0.00,0.000,0.000,0.00
3014,16.00,17.50,0.00,0.000,0.000,0.00
3015,16.00,18.50,0.00,0.000,0.000,0.00
3016,16.00,19.50,0.00,0.000,0.000,0.00
3017,16.00,20.50,0.00,0.000,0.000,0.00
3018,16.00,21.50,0.00,0.000,0.000,0.00
3019,16.00,22.50,0.00,0.000,0.000,0.00
3020,16.00,23.50,0.00,0.000,0.000,0.00
3021,16.00,24.50,0.00,0.000,0.000,0.00
3022,16.00,25.50,0.00,0.000,0.000,0.00
3023,16.00,26.50,0.00,0.000,0.000,0.00
3024,16.00,27.50,0.00,0.000,0.000,0.00
3025,16.00,28.50,0.00,0.000,0.000,0.00
3026,16.00,29.50,0.00,0.000,0.000,0.00
3027,16.00,30.50,0.00,0.000,0.000,0.00
3028,16.00,31.50,0.00,0.000,0.000,0.00
3029,16.00,32.50,0.00,0.000,0.000,0.00
3030,16.00,33.50,0.00,0.000,0.000,0.00
3031,16.00,34.50,0.00,0.000,0.000,0.00
3032,16.00,35.50,0.00,0.000,0.000,0.00
3033,16.00,36.50,0.00,0.000,0.000,0.00
3034,17.00,-36.50,0.00,0.000,0.000,0.00
3035,17.00,-35.50,0.00,0.000,0.000,0.00
3036,17.00,-34.50,0.00,0.000,0.000,0.00
3037,17.00,-33.50,0.00,0.000,0.000,0.00
3038,17.00,-32.50,0.00,0.000,0.000,0.00
3039,17.00,-31.50,0.00,0.000,0.000,0.00
3040,17.00,-30.50,0.00,0.000,0.000,0.00
3041,17.00,-29.50,0.00,0.000,0.000,0.00
3042,17.00,-28.50,0.00,0.000,0.000,0.00
3043,17.00,-27.50,0.00,0.000,0.000,0.00
3044,17.00,-26.50,0.00,0.000,0.000,0.00
3045,17.00,-25.50,0.00,0.000,0.000,0.00
3046,17.00,-24.50,0.00,0.000,0.000,0.00
3047,17.00,-23.50,0.00,0.000,0.000,0.00
3048,17.00,-22.50,0.00,0.000,0.000,0.00
3049,17.00,-21.50,0.00,0.000,0.000,0.00
3050,17.00,-20.50,0.00,0.000,0.000,0.00
3051,17.00,-19.50,0.00,0.000,0.000,0.00
3052,17.00,-18.50,0.00,0.000,0.000,0.00
3053,17.00,-17.50,0.00,0.000,0.000,0.00
3054,17.00,-16.50,0.00,0.000,0.000,0.00
3055,17.00,-15.50,0.00,0.000,0.000,0.00
3056,17.00,-14.50,0.00,0.000,0.000,0.00
3057,17.00,-13.50,0.00,0.000,0.000,0.00
3058,17.00,-12.50,0.00,0.000,0.000,0.00
3059,17.00,-11.50,0.00,0.000,0.000,0.00
3060,17.00,-10.50,0.00,0.000,0.000,0.00
3061,17.00,-9.50,0.00,0.000,0.000,0.00
3062,17.00,-8.50,0.00,0.000,0.000,0.00
3063,17.00,-7.50,0.00,0.000,0.000,0.00
3064,17.00,-6.50,0.00,0.000,0.000,0.00
3065,17.00,-5.50,0.00,0.000,0.000,0.00
3066,17.00,-4.50,0.00,0.000,0.000,0.00
3067,17.00,-3.50,0.00,0.000,0.000,0.00
3068,17.00,-2.50,0.00,0.000,0.000,0.00
3069,17.00,-1.50,0.00,0.000,0.000,0.00
3070,17.00,-0.50,0.00,0.000,0.000,0.00
3071,17.00,0.50,0.00,0.000,0.000,0.00
3072,17.00,1.50,0.00,0.000,0.000,0.00
3073,17.00,2.50,0.00,0.000,0.000,0.00
3074,17.00,3.50,0.00,0.000,0.000,0.00
3075,17.00,4.50,0.00,0.000,0.000,0.00
3076,17.00,5.50,0.00,0.000,0.000,0.00
3077,17.00,6.50,0.00,0.000,0.000,0.00
3078,17.00,7.50,0.00,0.000,0.000,0.00
3079,17.00,8.50,0.00,0.000,0.000,0.00
3080,17.00,9.50,0.00,0.000,0.000,0.00
3081,17.00,10.50,0.00,0.000,0.000,0.00
3082,17.00,11.50,0.00,0.000,0.000,0.00
3083,17.00,12.50,0.00,0.000,0.000,0.00
3084,17.00,13.50,0.00,0.000,0.000,0.00
3085,17.00,14.50,0.00,0.000,0.000,0.00
3086,17.00,15.50,0.00,0.000,0.000,0.00
3087,17.00,16.50,0.00,0.000,0.000,0.00
3088,17.00,17.50,0.00,0.000,0.000,0.00
3089,17.00,18.50,0.00,0.000,0.000,0.00
3090,17.00,19.50,0.00,0.000,0.000,0.00
3091,17.00,20.50,0.00,0.000,0.000,0.00
3092,17.00,21.50,0.00,0.000,0.000,0.00
3093,17.00,22.50,0.00,0.000,0.000,0.00
3094,17.00,23.50,0.00,0.000,0.000,0.00
3095,17.00,24.50,0.00,0.000,0.000,0.00
3096,17.00,25.50,0.00,0.000,0.000,0.00
3097,17.00,26.50,0.00,0.000,0.000,0.00
3098,17.00,27.50,0.00,0.000,0.000,0.00
3099,17.00,28.50,0.00,0.000,0.000,0.00
3100,17.00,29.50,0.00,0.000,0.000,0.00
3101,17.00,30.50,0.00,0.000,0.000,0.00
3102,17.00,31.50,0.00,0.000,0.000,0.00
3103,17.00,32.50,0.00,0.000,0.000,0.00
3104,17.00,33.50,0.00,0.000,0.000,0.00
3105,17.00,34.50,0.00,0.000,0.000,0.00
3106,17.00,35.50,0.00,0.000,0.000,0.00
3107,17.00,36.50,0.00,0.000,0.000,0.00
3108,18.00,-36.50,0.00,0.000,0.000,0.00
3109,18.00,-35.50,0.00,0.000,0.000,0.00
3110,18.00,-34.50,0.00,0.000,0.000,0.00
3111,18.00,-33.50,0.00,0.000,0.000,0.00
3112,18.00,-32.50,0.00,0.000,0.000,0.00
3113,18.00,-31.50,0.00,0.000,0.000,0.00
3114,18.00,-30.50,0.00,0.000,0.000,0.00
3115,18.00,-29.50,0.00,0.000,0.000,0.00
3116,18.00,-28.50,0.00,0.000,0.000,0.00
3117,18.00,-27.50,0.00,0.000,0.000,0.00
3118,18.00,-26.50,0.00,0.000,0.000,0.00
3119,18.00,-25.50,0.00,0.000,0.000,0.00
3120,18.00,-24.50,0.00,0.000,0.000,0.00
3121,18.00,-23.50,0.00,0.000,0.000,0.00
3122,18.00,-22.50,0.00,0.000,0.000,0.00
3123,18.00,-21.50,0.00,0.000,0.000,0.00
3124,18.00,-20.50,0.00,0.000,0.000,0.00
3125,18.00,-19.50,0.00,0.000,0.000,0.00
3126,18.00,-18.50,0.00,0.000,0.000,0.00
3127,18.00,-17.50,0.00,0.000,0.000,0.00
3128,18.00,-16.50,0.00,0.000,0.000,0.00
3129,18.00,-15.50,0.00,0.000,0.000,0.00
3130,18.00,-14.50,0.00,0.000,0.000,0.00
3131,18.00,-13.50,0.00,0.000,0.000,0.00
3132,18.00,-12.50,0.00,0.000,0.000,0.00
3133,18.00,-11.50,0.00,0.000,0.000,0.00
3134,18.00,-10.50,0.00,0.000,0.000,0.00
3135,18.00,-9.50,0.00,0.000,0.000,0.00
3136,18.00,-8.50,0.00,0.000,0.000,0.00
3137,18.00,-7.50,0.00,0.000,0.000,0.00
3138,18.00,-6.50,0.00,0.000,0.000,0.00
3139,18.00,-5.50,0.00,0.000,0.000,0.00
3140,18.00,-4.50,0.00,0.000,0.000,0.00
3141,18.00,-3.50,0.00,0.000,0.000,0.00
3142,18.00,-2.50,0.00,0.000,0.000,0.00
3143,18.00,-1.50,0.00,0.000,0.000,0.00
3144,18.00,-0.50,0.00,0.000,0.000,0.00
3145,18.00,0.50,0.00,0.000,0.000,0.00
3146,18.00,1.50,0.00,0.000,0.000,0.00
3147,18.00,2.50,0.00,0.000,0.000,0.00
3148,18.00,3.50,0.00,0.000,0.000,0.00
3149,18.00,4.50,0.00,0.000,0.000,0.00
3150,18.00,5.50,0.00,0.000,0.000,0.00
3151,18.00,6.50,0.00,0.000,0.000,0.00
3152,18.00,7.50,0.00,0.000,0.000,0.00
3153,18.00,8.50,0.00,0.000,0.000,0.00
3154,18.00,9.50,0.00,0.000,0.000,0.00
3155,18.00,10.50,0.00,0.000,0.000,0.00
3156,18.00,11.50,0.00,0.000,0.000,0.00
3157,18.00,12.50,0.00,0.000,0.000,0.00
3158,18.00,13.50,0.00,0.000,0.000,0.00
3159,18.00,14.50,0.00,0.000,0.000,0.00
3160,18.00,15.50,0.00,0.000,0.000,0.00
3161,18.00,16.50,0.00,0.000,0.000,0.00
3162,18.00,17.50,0.00,0.000,0.000,0.00
3163,18.00,18.50,0.00,0.000,0.000,0.00
3164,18.00,19.50,0.00,0.000,0.000,0.00
3165,18.00,20.50,0.00,0.000,0.000,0.00
3166,18.00,21.50,0.00,0.000,0.000,0.00
3167,18.00,22.50,0.00,0.000,0.000,0.00
3168,18.00,23.50,0.00,0.000,0.000,0.00
3169,18.00,24.50,0.00,0.000,0.000,0.00
3170,18.00,25.50,0.00,0.000,0.000,0.00
3171,18.00,26.50,0.00,0.000,0.000,0.00
3172,18.00,27.50,0.00,0.000,0.000,0.00
3173,18.00,28.50,0.00,0.000,0.000,0.00
3174,18.00,29.50,0.00,0.000,0.000,0.00
3175,18.00,30.50,0.00,0.000,0.000,0.00
3176,18.00,31.50,0.00,0.000,0.000,0.00
3177,18.00,32.50,0.00,0.000,0.000,0.00
3178,18.00,33.50,0.00,0.000,0.000,0.00
3179,18.00,34.50,0.00,0.000,0.000,0.00
3180,18.00,35.50,0.00,0.000,0.000,0.00
3181,18.00,36.50,0.00,0.000,0.000,0.00
3182,19.00,-36.50,0.00,0.000,0.000,0.00
3183,19.00,-35.50,0.00,0.000,0.000,0.00
3184,19.00,-34.50,0.00,0.000,0.000,0.00
3185,19.00,-33.50,0.00,0.000,0.000,0.00
3186,19.00,-32.50,0.00,0.000,0.000,0.00
3187,19.00,-31.50,0.00,0.000,0.000,0.00
3188,19.00,-30.50,0.00,0.000,0.000,0.00
3189,19.00,-29.50,0.00,0.000,0.000,0.00
3190,19.00,-28.50,0.00,0.000,0.000,0.00
3191,19.00,-27.50,0.00,0.000,0.000,0.00
3192,19.00,-26.50,0.00,0.000,0.000,0.00
3193,19.00,-25.50,0.00,0.000,0.000,0.00
3194,19.00,-24.50,0.00,0.000,0.000,0.00
3195,19.00,-23.50,0.00,0.000,0.000,0.00
3196,19.00,-22.50,0.00,0.000,0.000,0.00
3197,19.00,-21.50,0.00,0.000,0.000,0.00
3198,19.00,-20.50,0.00,0.000,0.000,0.00
3199,19.00,-19.50,0.00,0.000,0.000,0.00
3200,19.00,-18.50,0.00,0.000,0.000,0.00
3201,19.00,-17.50,0.00,0.000,0.000,0.00
3202,19.00,-16.50,0.00,0.000,0.000,0.00
3203,19.00,-15.50,0.00,0.000,0.000,0.00
3204,19.00,-14.50,0.00,0.000,0.000,0.00
3205,19.00,-13.50,0.00,0.000,0.000,0.00
3206,19.00,-12.50,0.00,0.000,0.000,0.00
3207,19.00,-11.50,0.00,0.000,0.000,0.00
3208,19.00,-10.50,0.00,0.000,0.000,0.00
3209,19.00,-9.50,0.00,0.000,0.000,0.00
3210,19.00,-8.50,0.00,0.000,0.000,0.00
3211,19.00,-7.50,0.00,0.000,0.000,0.00
3212,19.00,-6.50,0.00,0.000,0.000,0.00
3213,19.00,-5.50,0.00,0.000,0.000,0.00
3214,19.00,-4.50,0.00,0.000,0.000,0.00
3215,19.00,-3.50,0.00,0.000,0.000,0.00
3216,19.00,-2.50,0.00,0.000,0.000,0.00
3217,19.00,-1.50,0.00,0.000,0.000,0.00
3218,19.00,-0.50,0.00,0.000,0.000,0.00
3219,19.00,0.50,0.00,0.000,0.000,0.00
3220,19.00,1.50,0.00,0.000,0.000,0.00
3221,19.00,2.50,0.00,0.000,0.000,0.00
3222,19.00,3.50,0.00,0.000,0.000,0.00
3223,19.00,4.50,0.00,0.000,0.000,0.00
3224,19.00,5.50,0.00,0.000,0.000,0.00
3225,19.00,6.50,0.00,0.000,0.000,0.00
3226,19.00,7.50,0.00,0.000,0.000,0.00
3227,19.00,8.50,0.00,0.000,0.000,0.00
3228,19.00,9.50,0.00,0.000,0.000,0.00
3229,19.00,10.50,0.00,0.000,0.000,0.00
3230,19.00,11.50,0.00,0.000,0.000,0.00
3231,19.00,12.50,0.00,0.000,0.000,0.00
3232,19.00,13.50,0.00,0.000,0.000,0.00
3233,19.00,14.50,0.00,0.000,0.000,0.00
3234,19.00,15.50,0.00,0.000,0.000,0.00
3235,19.00,16.50,0.00,0.000,0.000,0.00
3236,19.00,17.50,0.00,0.000,0.000,0.00
3237,19.00,18.50,0.00,0.000,0.000,0.00
3238,19.00,19.50,0.00,0.000,0.000,0.00
3239,19.00,20.50,0.00,0.000,0.000,0.00
3240,19.00,21.50,0.00,0.000,0.000,0.00
3241,19.00,22.50,0.00,0.000,0.000,0.00
3242,19.00,23.50,0.00,0.000,0.000,0.00
3243,19.00,24.50,0.00,0.000,0.000,0.00
3244,19.00,25.50,0.00,0.000,0.000,0.00
3245,19.00,26.50,0.00,0.000,0.000,0.00
3246,19.00,27.50,0.00,0.000,0.000,0.00
3247,19.00,28.50,0.00,0.000,0.000,0.00
3248,19.00,29.50,0.00,0.000,0.000,0.00
3249,19.00,30.50,0.00,0.000,0.000,0.00
3250,19.00,31.50,0.00,0.000,0.000,0.00
3251,19.00,32.50,0.00,0.000,0.000,0.00
3252,19.00,33.50,0.00,0.000,0.000,0.00
3253,19.00,34.50,0.00,0.000,0.000,0.00
3254,19.00,35.50,0.00,0.000,0.000,0.00
3255,19.00,36.50,0.00,0.000,0.000,0.00
3256,20.00,-36.50,0.00,0.000,0.000,0.00
3257,20.00,-35.50,0.00,0.000,0.000,0.00
3258,20.00,-34.50,0.00,0.000,0.000,0.00
3259,20.00,-33.50,0.00,0.000,0.000,0.00
3260,20.00,-32.50,0.00,0.000,0.000,0.00
3261,20.00,-31.50,0.00,0.000,0.000,0.00
3262,20.00,-30.50,0.00,0.000,0.000,0.00
3263,20.00,-29.50,0.00,0.000,0.000,0.00
3264,20.00,-28.50,0.00,0.000,0.000,0.00
3265,20.00,-27.50,0.00,0.000,0.000,0.00
3266,20.00,-26.50,0.00,0.000,0.000,0.00
3267,20.00,-25.50,0.00,0.000,0.000,0.00
3268,20.00,-24.50,0.00,0.000,0.000,0.00
3269,20.00,-23.50,0.00,0.000,0.000,0.00
3270,20.00,-22.50,0.00,0.000,0.000,0.00
3271,20.00,-21.50,0.00,0.000,0.000,0.00
3272,20.00,-20.50,0.00,0.000,0.000,0.00
3273,20.00,-19.50,0.00,0.000,0.000,0.00
3274,20.00,-18.50,0.00,0.000,0.000,0.00
3275,20.00,-17.50,0.00,0.000,0.000,0.00
3276,20.00,-16.50,0.00,0.000,0.000,0.00
3277,20.00,-15.50,0.00,0.000,0.000,0.00
3278,20.00,-14.50,0.00,0.000,0.000,0.00
3279,20.00,-13.50,0.00,0.000,0.000,0.00
3280,20.00,-12.50,0.00,0.000,0.000,0.00
3281,20.00,-11.50,0.00,0.000,0.000,0.00
3282,20.00,-10.50,0.00,0.000,0.000,0.00
3283,20.00,-9.50,0.00,0.000,0.000,0.00
3284,20.00,-8.50,0.00,0.000,0.000,0.00
3285,20.00,-7.50,0.00,0.000,0.000,0.00
3286,20.00,-6.50,0.00,0.000,0.000,0.00
3287,20.00,-5.50,0.00,0.000,0.000,0.00
3288,20.00,-4.50,0.00,0.000,0.000,0.00
3289,20.00,-3.50,0.00,0.000,0.000,0.00
3290,20.00,-2.50,0.00,0.000,0.000,0.00
3291,20.00,-1.50,0.00,0.000,0.000,0.00
3292,20.00,-0.50,0.00,0.000,0.000,0.00
3293,20.00,0.50,0.00,0.000,0.000,0.00
3294,20.00,1.50,0.00,0.000,0.000,0.00
3295,20.00,2.50,0.00,0.000,0.000,0.00
3296,20.00,3.50,0.00,0.000,0.000,0.00
3297,20.00,4.50,0.00,0.000,0.000,0.00
3298,20.00,5.50,0.00,0.000,0.000,0.00
3299,20.00,6.50,0.00,0.000,0.000,0.00
3300,20.00,7.50,0.00,0.000,0.000,0.00
3301,20.00,8.50,0.00,0.000,0.000,0.00
3302,20.00,9.50,0.00,0.000,0.000,0.00
3303,20.00,10.50,0.00,0.000,0.000,0.00
3304,20.00,11.50,0.00,0.000,0.000,0.00
3305,20.00,12.50,0.00,0.000,0.000,0.00
3306,20.00,13.50,0.00,0.000,0.000,0.00
3307,20.00,14.50,0.00,0.000,0.000,0.00
3308,20.00,15.50,0.00,0.000,0.000,0.00
3309,20.00,16.50,0.00,0.000,0.000,0.00
3310,20.00,17.50,0.00,0.000,0.000,0.00
3311,20.00,18.50,0.00,0.000,0.000,0.00
3312,20.00,19.50,0.00,0.000,0.000,0.00
3313,20.00,20.50,0.00,0.000,0.000,0.00
3314,20.00,21.50,0.00,0.000,0.000,0.00
3315,20.00,22.50,0.00,0.000,0.000,0.00
3316,20.00,23.50,0.00,0.000,0.000,0.00
3317,20.00,24.50,0.00,0.000,0.000,0.00
3318,20.00,25.50,0.00,0.000,0.000,0.00
3319,20.00,26.50,0.00,0.000,0.000,0.00
3320,20.00,27.50,0.00,0.000,0.000,0.00
3321,20.00,28.50,0.00,0.000,0.000,0.00
3322,20.00,29.50,0.00,0.000,0.000,0.00
3323,20.00,30.50,0.00,0.000,0.000,0.00
3324,20.00,31.50,0.00,0.000,0.000,0.00
3325,20.00,32.50,0.00,0.000,0.000,0.00
3326,20.00,33.50,0.00,0.000,0.000,0.00
3327,20.00,34.50,0.00,0.000,0.000,0.00
3328,20.00,35.50,0.00,0.000,0.000,0.00
3329,20.00,36.50,0.00,0.000,0.000,0.00
3330,21.00,-36.50,0.00,0.000,0.000,0.00
3331,21.00,-35.50,0.00,0.000,0.000,0.00
3332,21.00,-34.50,0.00,0.000,0.000,0.00
3333,21.00,-33.50,0.00,0.000,0.000,0.00
3334,21.00,-32.50,0.00,0.000,0.000,0.00
3335,21.00,-31.50,0.00,0.000,0.000,0.00
3336,21.00,-30.50,0.00,0.000,0.000,0.00
3337,21.00,-29.50,0.00,0.000,0.000,0.00
3338,21.00,-28.50,0.00,0.000,0.000,0.00
3339,21.00,-27.50,0.00,0.000,0.000,0.00
3340,21.00,-26.50,0.00,0.000,0.000,0.00
3341,21.00,-25.50,0.00,0.000,0.000,0.00
3342,21.00,-24.50,0.00,0.000,0.000,0.00
3343,21.00,-23.50,0.00,0.000,0.000,0.00
3344,21.00,-22.50,0.00,0.000,0.000,0.00
3345,21.00,-21.50,0.00,0.000,0.000,0.00
3346,21.00,-20.50,0.00,0.000,0.000,0.00
3347,21.00,-19.50,0.00,0.000,0.000,0.00
3348,21.00,-18.50,0.00,0.000,0.000,0.00
3349,21.00,-17.50,0.00,0.000,0.000,0.00
3350,21.00,-16.50,0.00,0.000,0.000,0.00
3351,21.00,-15.50,0.00,0.000,0.000,0.00
3352,21.00,-14.50,0.00,0.000,0.000,0.00
3353,21.00,-13.50,0.00,0.000,0.000,0.00
3354,21.00,-12.50,0.00,0.000,0.000,0.00
3355,21.00,-11.50,0.00,0.000,0.000,0.00
3356,21.00,-10.50,0.00,0.000,0.000,0.00
3357,21.00,-9.50,0.00,0.000,0.000,0.00
3358,21.00,-8.50,0.00,0.000,0.000,0.00
3359,21.00,-7.50,0.00,0.000,0.000,0.00
3360,21.00,-6.50,0.00,0.000,0.000,0.00
3361,21.00,-5.50,0.00,0.000,0.000,0.00
3362,21.00,-4.50,0.00,0.000,0.000,0.00
3363,21.00,-3.50,0.00,0.000,0.000,0.00
3364,21.00,-2.50,0.00,0.000,0.000,0.00
3365,21.00,-1.50,0.00,0.000,0.000,0.00
3366,21.00,-0.50,0.00,0.000,0.000,0.00
3367,21.00,0.50,0.00,0.000,0.000,0.00
3368,21.00,1.50,0.00,0.000,0.000,0.00
3369,21.00,2.50,0.00,0.000,0.000,0.00
3370,21.00,3.50,0.00,0.000,0.000,0.00
3371,21.00,4.50,0.00,0.000,0.000,0.00
3372,21.00,5.50,0.00,0.000,0.000,0.00
3373,21.00,6.50,0.00,0.000,0.000,0.00
3374,21.00,7.50,0.00,0.000,0.000,0.00
3375,21.00,8.50,0.00,0.000,0.000,0.00
3376,21.00,9.50,0.00,0.000,0.000,0.00
3377,21.00,10.50,0.00,0.000,0.000,0.00
3378,21.00,11.50,0.00,0.000,0.000,0.00
3379,21.00,12.50,0.00,0.000,0.000,0.00
3380,21.00,13.50,0.00,0.000,0.000,0.00
3381,21.00,14.50,0.00,0.000,0.000,0.00
3382,21.00,15.50,0.00,0.000,0.000,0.00
3383,21.00,16.50,0.00,0.000,0.000,0.00
3384,21.00,17.50,0.00,0.000,0.000,0.00
3385,21.00,18.50,0.00,0.000,0.000,0.00
3386,21.00,19.50,0.00,0.000,0.000,0.00
3387,21.00,20.50,0.00,0.000,0.000,0.00
3388,21.00,21.50,0.00,0.000,0.000,0.00
3389,21.00,22.50,0.00,0.000,0.000,0.00
3390,21.00,23.50,0.00,0.000,0.000,0.00
3391,21.00,24.50,0.00,0.000,0.000,0.00
3392,21.00,25.50,0.00,0.000,0.000,0.00
3393,21.00,26.50,0.00,0.000,0.000,0.00
3394,21.00,27.50,0.00,0.000,0.000,0.00
3395,21.00,28.50,0.00,0.000,0.000,0.00
3396,21.00,29.50,0.00,0.000,0.000,0.00
3397,21.00,30.50,0.00,0.000,0.000,0.00
3398,21.00,31.50,0.00,0.000,0.000,0.00
3399,21.00,32.50,0.00,0.000,0.000,0.00
3400,21.00,33.50,0.00,0.000,0.000,0.00
3401,21.00,34.50,0.00,0.000,0.000,0.00
3402,21.00,35.50,0.00,0.000,0.000,0.00
3403,21.00,36.50,0.00,0.000,0.000,0.00
3404,22.00,-36.50,0.00,0.000,0.000,0.00
3405,22.00,-35.50,0.00,0.000,0.000,0.00
3406,22.00,-34.50,0.00,0.000,0.000,0.00
3407,22.00,-33.50,0.00,0.000,0.000,0.00
3408,22.00,-32.50,0.00,0.000,0.000,0.00
3409,22.00,-31.50,0.00,0.000,0.000,0.00
3410,22.00,-30.50,0.00,0.000,0.000,0.00
3411,22.00,-29.50,0.00,0.000,0.000,0.00
3412,22.00,-28.50,0.00,0.000,0.000,0.00
3413,22.00,-27.50,0.00,0.000,0.000,0.00
3414,22.00,-26.50,0.00,0.000,0.000,0.00
3415,22.00,-25.50,0.00,0.000,0.000,0.00
3416,22.00,-24.50,0.00,0.000,0.000,0.00
3417,22.00,-23.50,0.00,0.000,0.000,0.00
3418,22.00,-22.50,0.00,0.000,0.000,0.00
3419,22.00,-21.50,0.00,0.000,0.000,0.00
3420,22.00,-20.50,0.00,0.000,0.000,0.00
3421,22.00,-19.50,0.00,0.000,0.000,0.00
3422,22.00,-18.50,0.00,0.000,0.000,0.00
3423,22.00,-17.50,0.00,0.000,0.000,0.00
3424,22.00,-16.50,0.00,0.000,0.000,0.00
3425,22.00,-15.50,0.00,0.000,0.000,0.00
3426,22.00,-14.50,0.00,0.000,0.000,0.00
3427,22.00,-13.50,0.00,0.000,0.000,0.00
3428,22.00,-12.50,0.00,0.000,0.000,0.00
3429,22.00,-11.50,0.00,0.000,0.000,0.00
3430,22.00,-10.50,0.00,0.000,0.000,0.00
3431,22.00,-9.50,0.00,0.000,0.000,0.00
3432,22.00,-8.50,0.00,0.000,0.000,0.00
3433,22.00,-7.50,0.00,0.000,0.000,0.00
3434,22.00,-6.50,0.00,0.000,0.000,0.00
3435,22.00,-5.50,0.00,0.000,0.000,0.00
3436,22.00,-4.50,0.00,0.000,0.000,0.00
3437,22.00,-3.50,0.00,0.000,0.000,0.00
3438,22.00,-2.50,0.00,0.000,0.000,0.00
3439,22.00,-1.50,0.00,0.000,0.000,0.00
3440,22.00,-0.50,0.00,0.000,0.000,0.00
3441,22.00,0.50,0.00,0.000,0.000,0.00
3442,22.00,1.50,0.00,0.000,0.000,0.00
3443,22.00,2.50,0.00,0.000,0.000,0.00
3444,22.00,3.50,0.00,0.000,0.000,0.00
3445,22.00,4.50,0.00,0.000,0.000,0.00
3446,22.00,5.50,0.00,0.000,0.000,0.00
3447,22.00,6.50,0.00,0.000,0.000,0.00
3448,22.00,7.50,0.00,0.000,0.000,0.00
3449,22.00,8.50,0.00,0.000,0.000,0.00
3450,22.00,9.50,0.00,0.000,0.000,0.00
3451,22.00,10.50,0.00,0.000,0.000,0.00
3452,22.00,11.50,0.00,0.000,0.000,0.00
3453,22.00,12.50,0.00,0.000,0.000,0.00
3454,22.00,13.50,0.00,0.000,0.000,0.00
3455,22.00,14.50,0.00,0.000,0.000,0.00
3456,22.00,15.50,0.00,0.000,0.000,0.00
3457,22.00,16.50,0.00,0.000,0.000,0.00
3458,22.00,17.50,0.00,0.000,0.000,0.00
3459,22.00,18.50,0.00,0.000,0.000,0.00
3460,22.00,19.50,0.00,0.000,0.000,0.00
3461,22.00,20.50,0.00,0.000,0.000,0.00
3462,22.00,21.50,0.00,0.000,0.000,0.00
3463,22.00,22.50,0.00,0.000,0.000,0.00
3464,22.00,23.50,0.00,0.000,0.000,0.00
3465,22.00,24.50,0.00,0.000,0.000,0.00
3466,22.00,25.50,0.00,0.000,0.000,0.00
3467,22.00,26.50,0.00,0.000,0.000,0.00
3468,22.00,27.50,0.00,0.000,0.000,0.00
3469,22.00,28.50,0.00,0.000,0.000,0.00
3470,22.00,29.50,0.00,0.000,0.000,0.00
3471,22.00,30.50,0.00,0.000,0.000,0.00
3472,22.00,31.50,0.00,0.000,0.000,0.00
3473,22.00,32.50,0.00,0.000,0.000,0.00
3474,22.00,33.50,0.00,0.000,0.000,0.00
3475,22.00,34.50,0.00,0.000,0.000,0.00
3476,22.00,35.50,0.00,0.000,0.000,0.00
3477,22.00,36.50,0.00,0.000,0.000,0.00
3478,23.00,-36.50,0.00,0.000,0.000,0.00
3479,23.00,-35.50,0.00,0.000,0.000,0.00
3480,23.00,-34.50,0.00,0.000,0.000,0.00
